id,clip name,instrument,instrument_label,tempo,beat frames sum,beat frames mean,beat frames variance,beat frames standard deviation,cent mean,cent variance,cent standard deviation,bandwidth mean,bandwidth variance,bandwidth standard deviation,rolloff mean,rolloff variance,rolloff standard deviation,zcr sum,zcr mean,rmse mean,energy,mfcc_mean 0,mfcc_mean 1,mfcc_mean 2,mfcc_mean 3,mfcc_mean 4,mfcc_mean 5,mfcc_mean 6,mfcc_mean 7,mfcc_mean 8,mfcc_mean 9,mfcc_mean 10,mfcc_mean 11,mfcc_mean 12,mfcc_mean 13,mfcc_mean 14,mfcc_mean 15,mfcc_mean 16,mfcc_mean 17,mfcc_mean 18,mfcc_mean 19,mfcc_sum 0,mfcc_sum 1,mfcc_sum 2,mfcc_sum 3,mfcc_sum 4,mfcc_sum 5,mfcc_sum 6,mfcc_sum 7,mfcc_sum 8,mfcc_sum 9,mfcc_sum 10,mfcc_sum 11,mfcc_sum 12,mfcc_sum 13,mfcc_sum 14,mfcc_sum 15,mfcc_sum 16,mfcc_sum 17,mfcc_sum 18,mfcc_sum 19,mfcc_std 0,mfcc_std 1,mfcc_std 2,mfcc_std 3,mfcc_std 4,mfcc_std 5,mfcc_std 6,mfcc_std 7,mfcc_std 8,mfcc_std 9,mfcc_std 10,mfcc_std 11,mfcc_std 12,mfcc_std 13,mfcc_std 14,mfcc_std 15,mfcc_std 16,mfcc_std 17,mfcc_std 18,mfcc_std 19,mfcc_var 0,mfcc_var 1,mfcc_var 2,mfcc_var 3,mfcc_var 4,mfcc_var 5,mfcc_var 6,mfcc_var 7,mfcc_var 8,mfcc_var 9,mfcc_var 10,mfcc_var 11,mfcc_var 12,mfcc_var 13,mfcc_var 14,mfcc_var 15,mfcc_var 16,mfcc_var 17,mfcc_var 18,mfcc_var 19
1517,028__[gel][dru][pop_roc]0930__3.wav,electric guitar,4,45.33305921,7,7,0,0,1641.895055,157090.6425,396.3466192,2233.989372,108633.2339,329.5955611,3778.000488,1150037.384,1072.39796,6.234375,0.047956731,4.12669,40.68123245,-122.9793844,113.6960165,8.417275932,36.19685963,5.740370851,3.950302463,-3.773350916,10.32807809,-0.249248629,1.656696535,0.979537863,0.969376745,-9.989150382,-3.177426244,-6.676573593,-1.365414139,-9.552983189,4.352045643,4.33672277,1.157360378,-15987.31997,14780.48215,1094.245871,4705.591751,746.2482106,513.5393202,-490.535619,1342.650152,-32.40232181,215.3705495,127.3399221,126.0189768,-1298.58955,-413.0654118,-867.9545671,-177.5038381,-1241.887815,565.7659336,563.7739602,150.4568492,33.06064226,16.82877079,12.19381105,9.326532671,7.63426203,9.025722884,7.461953484,6.735359289,5.867283163,4.883028975,5.807018889,5.846109818,6.102531866,4.527549502,4.747029752,4.1172597,4.998031769,4.857388987,4.752101367,4.208782077,1093.006067,283.2075264,148.689028,86.98421166,58.28195675,81.46367358,55.6807498,45.36506475,34.42501171,23.84397197,33.72146838,34.17700001,37.24089518,20.4987045,22.53429147,16.95182744,24.98032156,23.59422777,22.5824674,17.71384657
1518,[vio][pop_roc]2207__3.wav,violin,3,63.02400915,118,59,400,20,1803.50328,157295.8565,396.6054166,2195.592264,153179.9643,391.3821205,3648.71845,1543453.533,1242.358054,10.47119141,0.080547626,2.50814,24.90636826,-129.899657,121.7797209,-14.42509238,13.45370871,11.84841874,1.415597572,-2.598526877,-0.651082982,-2.019486337,5.275938074,-5.048472207,1.642675684,-2.709069301,0.188537419,-7.836928766,0.507171932,-9.454211518,-4.053405716,-2.226360088,5.069143113,-16886.95541,15831.36371,-1875.26201,1748.982132,1540.294436,184.0276843,-337.808494,-84.64078761,-262.5332239,685.8719496,-656.3013869,213.5478389,-352.1790091,24.50986448,-1018.80074,65.93235121,-1229.047497,-526.9427431,-289.4268115,658.9886047,41.03972851,18.61357376,16.25089231,11.12027688,10.32861222,7.426868027,11.37911132,8.486176336,8.180534491,6.152109638,5.391383016,5.2460822,5.08351608,6.404659193,4.833911497,4.269499914,5.372909215,4.592315192,6.177479449,4.816973087,1684.259316,346.465128,264.091501,123.660558,106.6802303,55.15836868,129.4841744,72.0151888,66.92114455,37.848453,29.06701083,27.52137845,25.84213574,41.01965938,23.36670036,18.22862951,28.86815343,21.08935882,38.16125234,23.20322972
1519,[gac][pop_roc]0644__1.wav,acoustic guiar,1,60.09265988,53,26.5,420.25,20.5,888.1463345,157350.2239,396.6739516,1450.498986,206592.3313,454.5242912,1741.207933,1219956.881,1104.516582,4.820800781,0.037083083,1.80402,17.47513199,-300.7440047,151.7546463,12.38618819,50.95031305,15.34092078,22.73620982,11.07114078,9.068603665,0.117228,5.680411975,-1.560243565,0.021080546,-2.871029614,-6.547790769,-8.973070822,-2.985005513,1.576448889,6.605445463,6.813054981,3.562805583,-39096.72061,19728.10402,1610.204465,6623.540696,1994.319701,2955.707276,1439.248302,1178.918476,15.23963997,738.4535568,-202.8316634,2.740470957,-373.2338498,-851.2127999,-1166.499207,-388.0507167,204.9383556,858.7079102,885.6971476,463.1647257,51.72870714,30.39653963,14.97941666,12.31115436,12.29547667,11.57004602,7.880087566,8.437798725,6.811379662,8.420658673,7.982457115,6.82439382,6.135980379,7.730706462,7.69276965,5.958126664,8.832725099,8.948915826,11.17009629,9.340667028,2675.859143,923.9496213,224.3829235,151.5645217,151.1787466,133.8659649,62.09578005,71.19644733,46.3948929,70.90749249,63.71962159,46.57235101,37.65025521,59.7638224,59.17870489,35.49927335,78.01703268,80.08309445,124.7710512,87.24806053
1520,[tru][pop_roc]2041__1.wav,trumpet,2,64.59960938,58,29,400,20,1801.99769,157573.9028,396.9557945,2028.054529,150866.6968,388.4156238,3760.277006,1013677.395,1006.815472,10.00390625,0.076953125,6.26013,59.25370407,-45.04136512,116.4772598,-23.63739195,38.21167434,0.582275868,10.84652383,-0.301924072,11.06580825,-0.322429216,-0.66493276,-7.336997781,-3.918754857,-10.07529855,-3.954237702,-3.442923502,-3.793206759,-8.195585622,6.106050366,2.844058354,5.349823958,-5855.377465,15142.04377,-3072.860953,4967.517665,75.69586284,1410.048098,-39.25012931,1438.555072,-41.91579813,-86.44125883,-953.8097115,-509.4381314,-1309.788812,-514.0509013,-447.5800552,-493.1168787,-1065.426131,793.7865476,369.727586,695.4771145,36.7643021,23.02283315,17.20515692,14.07212146,7.52034982,4.745742754,5.273821704,5.376077796,6.019386499,5.588613047,5.478103268,4.424897354,5.338743739,4.434925123,6.329726515,6.24657572,5.383671488,4.340790056,6.669151641,7.915202629,1351.613909,530.0508464,296.0174245,198.0246024,56.55566142,22.52207428,27.81319537,28.90221246,36.23301383,31.23259578,30.00961542,19.5797166,28.50218471,19.66856085,40.06543775,39.01970823,28.98391869,18.84245831,44.47758361,62.65043265
1521,044__[vio][nod][cla]2186__3.wav,violin,3,117.4538352,192,48,605,24.59674775,2295.050987,157966.5922,397.4501129,1897.243648,32645.42998,180.6804637,3900.656926,313158.7818,559.6059165,19.13720703,0.147209285,0.687306,7.47792387,-405.5374034,68.34529778,-35.72859983,15.37978451,-0.128936868,19.61945005,30.96594788,27.17283623,-3.82983355,-0.631470203,6.247230722,22.01403653,-6.55731662,2.442856696,17.00997268,14.36582585,0.315105966,3.572762088,-4.62361259,20.69048466,-52719.86244,8884.888712,-4644.717977,1999.371986,-16.76179287,2550.528507,4025.573224,3532.46871,-497.8783615,-82.09112637,812.1399939,2861.824749,-852.4511606,317.5713705,2211.296448,1867.55736,40.96377562,464.4590714,-601.0696367,2689.763006,37.18140655,26.23624743,13.20940872,7.772324994,9.307883427,9.971362024,10.40826304,11.78533216,13.40329062,12.80596018,18.20253848,14.80066177,16.25434433,11.80505408,8.721698229,6.811053316,6.512105508,10.27132312,16.21269154,15.29189131,1382.456993,688.3406793,174.4884788,60.40903581,86.6366939,99.4280606,108.3319394,138.8940541,179.6481996,163.9926162,331.3324069,219.0595888,264.2037096,139.3593019,76.06802,46.39044728,42.40751814,105.5000787,262.8513669,233.8419397
1522,[gac][jaz_blu]0660__2.wav,acoustic guiar,1,103.359375,303,60.6,1200.64,34.65025252,1523.472069,158015.0027,397.5110095,2337.513777,158678.5379,398.3447475,3526.890212,2686977.602,1639.200293,5.35546875,0.041195914,2.46315,24.2024765,-214.4676229,114.3427504,40.28187981,27.49498419,8.9307252,14.285598,-7.767633796,-1.865862379,-11.66943593,-0.62409202,-7.494325555,-0.607400966,-8.793375597,-7.773712766,-5.937475829,-1.559651156,-4.455040523,2.637227522,-1.080359155,7.729378904,-27880.79098,14864.55755,5236.644376,3574.347945,1160.994276,1857.12774,-1009.792393,-242.5621092,-1517.026671,-81.13196255,-974.2623221,-78.96212564,-1143.138828,-1010.58266,-771.8718578,-202.7546503,-579.1552679,342.8395779,-140.4466901,1004.819257,51.5958901,19.72084514,22.44580095,10.14503335,7.085188896,11.01110895,6.885420815,7.180240503,8.666544026,7.093527788,5.426256643,6.560514639,7.27595674,7.542753906,6.383161033,7.398267278,4.986290505,5.088117825,6.92989887,10.94991146,2662.135876,388.9117329,503.8139803,102.9217016,50.1999017,121.2445204,47.4090198,51.55585367,75.10898536,50.31813647,29.44426115,43.04035233,52.93954648,56.89313648,40.74474477,54.73435872,24.863093,25.888943,48.02349835,119.900561
1523,[tru][jaz_blu]1926__3.wav,trumpet,2,69.83741554,169,56.33333333,793.5555556,28.17011813,2150.926831,158480.8938,398.0965886,1544.591173,20074.01782,141.6828071,3819.162034,355677.3629,596.3869238,18.47460938,0.14211238,1.47909,14.70368481,-228.3260289,124.8474987,-72.70596061,63.69811209,-33.94157515,18.30329187,-7.693538252,1.405950583,-6.245802662,-1.15667404,-7.267412426,6.179470536,-5.137263763,6.484149022,-1.422839213,-6.501796318,-5.36289021,-12.20713318,10.5051252,-3.132039807,-29682.38376,16230.17482,-9451.774879,8280.754571,-4412.404769,2379.427943,-1000.159973,182.7735758,-811.954346,-150.3676252,-944.7636154,803.3311696,-667.8442891,842.9393729,-184.9690977,-845.2335214,-697.1757274,-1586.927313,1365.666275,-407.1651749,51.45357232,22.92287551,13.86810723,10.21466269,16.30110593,10.14140955,9.14424307,6.581514096,9.153522108,5.482070817,5.953725587,8.408970522,10.97724605,12.09665771,10.43308544,9.907292044,13.89390097,12.18173467,7.271078003,12.78394289,2647.470104,525.4582215,192.3243981,104.3393338,265.7260546,102.8481877,83.61718133,43.31632779,83.78696699,30.05310044,35.44684836,70.71078525,120.4999309,146.3291279,108.8492718,98.15443565,193.0404841,148.3946597,52.86857533,163.4291959
1524,[gel][pop_roc]0883__3.wav,electric guitar,4,52.734375,120,60,400,20,2408.630569,158625.3038,398.2779228,2602.780739,93475.69543,305.7379522,5270.499925,1712266.459,1308.535998,14.37353516,0.110565655,2.96934,28.37152863,-91.86092119,89.86335968,-9.016742916,12.82143189,19.67141883,9.337044107,-3.807321965,6.384702167,-11.2987815,0.280984035,-4.728863279,-0.122163593,-4.534512597,4.018261374,3.36061472,6.261195961,-8.662422873,3.584817423,-3.333941405,2.98224942,-11941.91975,11682.23676,-1172.176579,1666.786146,2557.284447,1213.815734,-494.9518554,830.0112817,-1468.841595,36.52792449,-614.7522263,-15.88126714,-589.4866375,522.3739786,436.8799137,813.9554749,-1126.114973,466.026265,-433.4123826,387.6924246,24.90075641,13.61087468,13.08172762,6.288939956,7.044191438,5.560203066,6.187704439,6.604653376,4.241102228,5.639521623,6.269757719,6.326735623,6.530190408,5.537760155,6.693149209,7.011864856,5.108189453,5.155421729,4.929417105,5.095486329,620.0476699,185.2559096,171.1315976,39.55076576,49.62063301,30.91585813,38.28768623,43.62144621,17.98694811,31.80420414,39.30986185,40.02758365,42.64338677,30.66678753,44.79824634,49.16624875,26.09359949,26.5783732,24.29915299,25.96398093
1525,[gac][pop_roc]0729__3.wav,acoustic guiar,1,63.02400915,71,35.5,342.25,18.5,1403.154341,158639.5922,398.2958602,2147.347173,181339.0398,425.8392182,3251.348032,1905377.583,1380.354151,5.017089844,0.038592999,2.25876,22.56534386,-224.2011308,110.4313957,17.5831752,36.86189349,10.11860485,13.49374557,-4.830908551,0.433883033,-2.320423589,-1.603201899,-13.03085208,-3.484938171,-14.02121053,-6.634164366,-12.85923175,-2.747120074,-3.87631789,-3.440813722,-10.40049469,-10.98771189,-29146.147,14356.08145,2285.812776,4792.046153,1315.418631,1754.186924,-628.0181117,56.40479426,-301.6550666,-208.4162468,-1694.01077,-453.0419622,-1822.757369,-862.4413676,-1671.700127,-357.1256096,-503.9213257,-447.3057839,-1352.06431,-1428.402546,51.72891029,18.70131047,12.78611631,9.973353214,7.281514945,8.376660133,7.701756247,8.38772516,9.036514159,7.295529088,7.641696626,8.614830571,8.315413081,6.374018519,5.730087229,5.633016983,6.793871069,6.823847756,5.470228769,8.362801243,2675.88016,349.7390132,163.4847702,99.46777434,53.02045989,70.16843499,59.31704928,70.35393336,81.65858815,53.22474468,58.39552733,74.21530576,69.1460947,40.62811208,32.83389966,31.73088033,46.1566841,46.5648982,29.92340278,69.93644462
1526,[vio][jaz_blu]2108__2.wav,violin,3,95.703125,133,44.33333333,541.5555556,23.27134623,2312.537065,158854.7987,398.5659276,2339.822166,40718.18179,201.7874669,4763.227351,635062.9099,796.9083448,14.76708984,0.113592999,5.63148,53.37197495,-66.6059058,81.12576511,-4.700924857,42.0140999,-4.039473433,15.63227422,10.6367247,11.11471529,-15.75032963,-5.122288366,-9.32460447,5.115996698,3.289282039,2.58226314,-6.658173623,1.072549528,-9.19396123,-5.82504532,-0.715691385,4.146874047,-8658.767754,10546.34946,-611.1202314,5461.832987,-525.1315462,2032.195648,1382.774211,1444.912987,-2047.542852,-665.8974876,-1212.198581,665.0795708,427.6066651,335.6942081,-865.562571,139.4314386,-1195.21496,-757.2558916,-93.03988001,539.0936261,22.09373517,20.68122214,7.530834536,9.946381459,8.123160231,7.173801996,10.04756019,9.793094491,7.715661268,11.29738432,9.111529083,10.10920164,12.05442442,7.157008556,7.183836265,7.885243283,6.08318895,7.150773095,8.795502528,10.9218112,488.1331339,427.7129493,56.71346881,98.93050412,65.98573213,51.46343508,100.9534657,95.90469971,59.5314288,127.6308924,83.01996223,102.1959578,145.3091481,51.22277147,51.60750349,62.17706163,37.0051878,51.13355586,77.36086471,119.2859599
1527,[tru][jaz_blu]1905__1.wav,trumpet,2,198.7680288,557,69.625,918.484375,30.30650714,1706.678939,158969.2465,398.7094763,1390.820983,43363.88467,208.2399689,3187.576623,479860.7892,692.719849,13.77490234,0.105960787,1.97423,21.89762115,-195.4738901,153.1233201,-69.95679887,42.8076689,-21.71725398,6.706584084,-3.905894162,-9.070563555,-2.160952662,-0.041810523,-5.895386592,6.009592197,-3.435804438,-1.484346844,-5.070990209,-7.046441689,4.573061771,-2.013893076,4.4824272,-7.011666071,-25411.60571,19906.03162,-9094.383853,5564.996957,-2823.243017,871.8559309,-507.7662411,-1179.173262,-280.9238461,-5.435367965,-766.400257,781.2469856,-446.654577,-192.9650897,-659.2287272,-916.0374195,594.4980303,-261.8060999,582.715536,-911.5165892,51.6479727,25.72524031,14.51174516,14.68651352,16.22950578,12.86645282,11.24989617,8.534146781,7.162811003,6.551851811,6.853782466,8.51241307,8.311099786,6.022785066,8.900029269,6.309812188,8.928875153,10.67037697,9.141312004,10.16933927,2667.513084,661.787989,210.5907476,215.6936794,263.3968578,165.5456082,126.5601638,72.83166129,51.30586147,42.92676215,46.97433409,72.46117628,69.07437964,36.27393995,79.21052099,39.81372984,79.72481149,113.8569447,83.56358515,103.4154613
1528,[tru][jaz_blu]1916__3.wav,trumpet,2,71.77734375,183,61,844.6666667,29.06314963,1257.368734,159256.2645,399.0692477,1580.749194,122884.7698,350.5492401,2467.290978,1072526.251,1035.628433,6.52734375,0.050210337,3.38023,39.2978363,-226.4167689,143.1303785,-8.336856297,26.09324638,-6.119202314,-0.962619967,-5.409102356,3.39186502,-9.408891455,1.53464535,-12.12241616,11.79758759,-3.279474205,7.786358866,8.979887982,5.701400401,-4.773799616,-6.374011117,1.339271816,-10.29203959,-29434.17996,18606.94921,-1083.791319,3392.122029,-795.4963008,-125.1405956,-703.1833063,440.9424526,-1223.155889,199.5038955,-1575.914101,1533.686387,-426.3316466,1012.226653,1167.385438,741.1820522,-620.5939501,-828.6214452,174.1053361,-1337.965146,54.564716,28.90503204,14.86010731,8.762918176,15.23572111,10.07108959,9.923059862,6.924119631,9.052230393,6.395831682,7.850541487,8.803987571,9.424480758,8.496029823,12.17813433,13.76766725,12.72146214,6.390188235,6.259974629,8.11408397,2977.308233,835.500877,220.8227894,76.78873496,232.1271979,101.4268455,98.46711703,47.94343266,81.94287508,40.9066629,61.63100164,77.51019716,88.82083756,72.18252276,148.3069558,189.5486616,161.8355989,40.83450568,39.18728235,65.83835866
1529,[gac][pop_roc]0702__1.wav,acoustic guiar,1,143.5546875,415,59.28571429,1180.489796,34.35825659,1434.031692,159266.4949,399.0820654,1898.179992,72411.01538,269.0929493,3056.638184,1139351.37,1067.404033,7.993652344,0.061489633,0.536349,6.137279987,-391.2056383,107.9009066,7.004899965,47.7611264,8.514323628,13.34018494,-6.982340067,-5.199591664,-19.68696761,-14.07179979,-14.4141405,-14.63345208,-9.202692262,-0.935031835,-4.87795459,-1.549778258,-7.35462807,-13.63165421,-11.93168229,5.804428222,-50856.73298,14027.11786,910.6369954,6208.946433,1106.862072,1734.224042,-907.7042087,-675.9469163,-2559.30579,-1829.333972,-1873.838265,-1902.34877,-1196.349994,-121.5541385,-634.1340966,-201.4711736,-956.1016491,-1772.115047,-1551.118697,754.5756689,49.10701939,17.73479016,10.91126206,7.993942176,7.909728486,8.222331303,6.722147976,10.40830594,10.10087383,7.900663281,5.713620856,11.38293718,12.59508169,8.939946715,10.36478692,11.68571293,8.219001449,9.270278821,8.752196056,5.819487099,2411.499353,314.5227821,119.0556398,63.90311151,62.56380472,67.60673206,45.18727341,108.3328326,102.0276522,62.42048028,32.64546328,129.5712589,158.6360828,79.92264726,107.4288079,136.5558867,67.55198481,85.93806942,76.60093581,33.8664301
1530,[tru][jaz_blu]2024__2.wav,trumpet,2,120,120,40,294,17.1464282,1563.484405,159873.2422,399.8415213,1259.198236,44005.83178,209.7756701,2794.595666,381769.9772,617.8753735,12.21044922,0.093926533,1.77829,18.05512047,-230.6718595,155.7568828,-78.68125034,43.81980658,-7.996237841,9.820678264,4.58271459,0.595223386,-7.354175927,-2.352805153,-8.37591725,8.30569559,-1.953281692,1.53596475,2.598200428,1.510273357,11.58358221,-3.97411208,-1.703428471,-12.66281528,-29987.34173,20248.39476,-10228.56254,5696.574856,-1039.510919,1276.688174,595.7528967,77.37904021,-956.0428705,-305.8646698,-1088.869242,1079.740427,-253.92662,199.6754175,337.7660556,196.3355364,1505.865687,-516.6345704,-221.4457012,-1646.165987,49.31055357,36.66547016,23.92713731,17.99426183,15.59466442,13.1007557,13.41071406,10.38247936,9.951067328,7.300299119,7.444845853,11.37208047,14.95483629,13.94357988,13.95367744,15.23300398,14.22136971,14.60763147,12.53436668,10.31302342,2431.530693,1344.356702,572.5078998,323.7934589,243.1935583,171.6297998,179.8472517,107.7958776,99.02374097,53.29436722,55.42572977,129.3242141,223.6471286,194.4234199,194.7051141,232.0444104,202.2473565,213.3828972,157.1103481,106.3584521
1531,195__[gel][dru][jaz_blu]0801__1.wav,electric guitar,4,151.9990809,317,52.83333333,749.8055556,27.38257759,2571.828182,159954.2104,399.9427589,2579.734516,83355.59851,288.7136964,5410.217285,992422.9606,996.2042765,18.55126953,0.142702073,3.54188,34.63155746,-67.40720833,82.85943163,-6.469148893,24.35007648,8.500901933,7.262715987,-4.965220857,6.144388498,4.089413696,-7.105850864,-7.376692495,3.102887173,-3.675768448,-0.526653078,-13.00809903,-2.600008569,1.207814022,5.194462383,2.003299584,8.236677994,-8762.937083,10771.72611,-840.989356,3165.509943,1105.117251,944.1530782,-645.4787114,798.7705047,531.6237805,-923.7606123,-958.9700243,403.3753325,-477.8498983,-68.46490008,-1691.052875,-338.001114,157.0158228,675.2801098,260.4289459,1070.768139,42.40492765,16.84768317,15.08843177,11.52259303,7.811068365,8.816366346,6.278620104,6.631151988,7.475168043,6.755099073,5.437996329,8.567064927,7.210167885,5.734430707,5.161013764,4.733944426,3.983226231,5.575408211,5.310715019,7.746594997,1798.177889,283.8444282,227.6607732,132.7701502,61.012789,77.72831555,39.42107041,43.97217668,55.87813726,45.63136349,29.57180407,73.39460146,51.98652093,32.88369553,26.63606307,22.41022983,15.86609121,31.08517672,28.20369401,60.00973404
1532,014__[tru][dru][jaz_blu]2000__3.wav,trumpet,2,129.1992188,302,60.4,808.24,28.42956208,1561.197761,160229.5138,400.2867894,1759.425212,211874.445,460.2982132,2670.862568,1546781.218,1243.696594,10.34179688,0.079552284,1.26186,12.90334034,-287.8292947,126.6902091,-22.75445161,4.054611395,17.50925001,21.65243908,-6.670681481,5.176815559,-2.763682437,0.024291763,-7.192164935,-5.307246551,-13.17108791,-0.454213302,4.962899209,19.70064967,14.31103863,7.607562096,-14.51540172,-18.51121241,-37417.80831,16469.72719,-2958.078709,527.0994813,2276.202501,2814.817081,-867.1885925,672.9860226,-359.2787168,3.157929153,-934.9814415,-689.9420516,-1712.241428,-59.04772926,645.1768971,2561.084457,1860.435022,988.9830725,-1887.002224,-2406.457613,48.79058832,27.82605166,20.56969045,14.02047108,8.4041986,6.183032585,5.008426755,5.912816693,5.941196656,4.770230317,5.129438631,5.011764,5.149763962,5.931997642,8.216721977,9.763718366,8.843574649,9.062031792,11.0523166,10.45770561,2380.521509,774.2891512,423.1121651,196.5736092,70.6305541,38.22989195,25.08433856,34.96140125,35.2978177,22.75509728,26.31114067,25.11777839,26.52006886,35.18859603,67.51452004,95.33019633,78.20881257,82.12042021,122.1537023,109.3636066
1533,[tru][cla]2054__3.wav,trumpet,2,61.5234375,46,23,441,21,1551.57555,160252.3189,400.3152743,1574.908696,113210.7311,336.468024,2941.352727,636304.8559,797.6871917,12.23535156,0.094118089,1.39335,13.9280138,-249.0824924,139.9144146,-26.66987516,28.30479251,-5.634982383,9.167441275,-2.309774874,-3.308834177,-6.04415502,-0.215653044,-4.871956913,4.992421503,-6.602270105,-2.496321689,-9.876688889,-1.799408746,-1.167883989,5.641321196,-15.26415005,-19.17435102,-32380.72401,18188.8739,-3467.083771,3679.623026,-732.5477098,1191.767366,-300.2707336,-430.1484431,-785.7401526,-28.03489565,-633.3543987,649.0147954,-858.2951136,-324.5218196,-1283.969556,-233.923137,-151.8249185,733.3717555,-1984.339506,-2492.665633,59.71660039,31.94863427,23.49459484,12.30509896,7.166921059,7.145347999,5.710579397,5.767656561,5.122499955,6.862474214,5.336439639,8.966885871,8.970710343,7.031190042,9.134573988,7.717303435,7.942975646,7.192949993,7.616805349,8.038557137,3566.072362,1020.715232,551.9959866,151.4154604,51.36475746,51.05599803,32.61071705,33.2658622,26.24000579,47.09355234,28.47758802,80.40504223,80.47364407,49.43763341,83.44044195,59.5567723,63.09086211,51.73852961,58.01572373,64.61840084
1534,[gac][cla]0633__2.wav,acoustic guiar,1,60.09265988,141,47,1094,33.07567082,1058.271483,160291.183,400.3638133,1337.875103,143414.9815,378.7017051,2006.811711,983169.44,991.5490104,6.539550781,0.050304237,1.17814,11.74875641,-308.1441062,167.4550054,-15.63118759,24.09100622,-5.908973192,2.220733697,-6.738816846,-5.881006884,-19.51583517,-16.27679016,-10.44896024,-4.584767041,-7.681182739,-5.012256447,-13.54861724,-11.62521693,-11.12387249,-7.946048749,-12.16947646,-3.907520981,-40058.7338,21769.1507,-2032.054387,3131.830809,-768.166515,288.6953806,-876.04619,-764.530895,-2537.058572,-2115.982721,-1358.364831,-596.0197153,-998.553756,-651.5933381,-1761.320242,-1511.278201,-1446.103423,-1032.986337,-1582.03194,-507.9777275,75.29403107,35.97358108,22.05975997,10.1043293,15.00989773,6.861321992,7.937027897,9.349942019,8.426935469,6.327032014,7.572363811,7.100293094,8.217902482,5.893614624,7.176737685,7.017991532,8.491496606,10.42490511,8.550786553,10.19111955,5669.191114,1294.098536,486.6330098,102.0974707,225.2970298,47.07773947,62.99641184,87.42141575,71.0132414,40.03133411,57.34069369,50.41416202,67.5339212,34.73469333,51.50556379,49.25220514,72.10551461,108.6786465,73.11595068,103.8589177
1535,[tru][pop_roc]2066__2.wav,trumpet,2,63.02400915,18,18,0,0,2021.639116,160293.1314,400.3662466,2075.491282,121178.9345,348.1076479,4097.188815,1046995.929,1023.22819,11.62451172,0.089419321,2.42153,23.38853264,-151.0949561,98.2585591,-19.53086188,42.5706601,-14.46656778,3.7643549,-6.024747526,-0.139709886,-16.95830922,-1.130370776,-10.08292452,0.304122089,-8.228230106,1.764259298,-3.831601621,-2.856705104,-9.605479716,-4.910984963,-5.731485756,-2.78795595,-19642.34429,12773.61268,-2539.012045,5534.185813,-1880.653811,489.366137,-783.2171783,-18.16228521,-2204.580199,-146.9482008,-1310.780187,39.53587152,-1069.669914,229.3537087,-498.1082108,-371.3716636,-1248.712363,-638.4280452,-745.0931483,-362.4342735,27.59747265,15.94963099,17.37884823,10.74131171,10.70376683,9.03151323,6.560190579,6.3988704,5.653746879,4.551385124,4.9026618,6.66933735,7.073080791,4.750781903,6.126000205,6.09558811,7.810495458,5.67326908,5.918087624,5.103913406,761.6204969,254.3907288,302.0243658,115.3757772,114.5706242,81.56823123,43.03610043,40.94554239,31.96485378,20.71510654,24.03609273,44.48006069,50.02847187,22.56992869,37.52787852,37.1561944,61.00383929,32.18598205,35.02376112,26.04993205
1536,094__[gel][dru][pop_roc]0844__2.wav,electric guitar,4,120,235,47,882,29.69848481,1962.665004,160902.745,401.1268441,2190.298132,79758.21055,282.4149616,4127.583759,763376.1166,873.7139787,11.39794922,0.087676533,5.82672,54.66593552,-39.29812791,106.2556638,-16.55603928,35.78036651,7.207528986,18.1949372,-2.474389283,5.630037981,-7.483545585,-3.024676195,-12.82518238,0.935519193,-7.629567333,-1.106827342,-8.029661074,-0.527181207,-6.73351165,-2.564786282,-5.9870203,0.855794716,-5108.756628,13813.23629,-2152.285106,4651.447646,936.9787682,2365.341835,-321.6706068,731.9049376,-972.860926,-393.2079054,-1667.27371,121.617495,-991.8437533,-143.8875545,-1043.85594,-68.53355693,-875.3565145,-333.4222166,-778.3126389,111.2533131,23.0649237,20.66215976,12.17322852,6.722587106,6.208162856,5.113017995,5.037781832,5.771252235,4.964786575,3.897506312,4.541867226,4.833241791,4.580135114,5.230549035,5.225763038,6.048427517,6.474581175,6.129845655,4.943506923,5.087347207,531.9907055,426.9248458,148.1874926,45.1931774,38.54128605,26.14295301,25.37924578,33.30735236,24.64910573,15.19055545,20.6285579,23.36022621,20.97763766,27.35864321,27.30859933,36.58347543,41.92020139,37.57500776,24.4382607,25.8811016
